name,runner_start_mode,fake_attestation,big_job,use_real_runner,target,path,input_set,target_label,runner_start_mode_label,timestamp_webhook,timestamp_enclave_started,timestamp_enclave_connected,timestamp_config_done,timestamp_pre_checkout,timestamp_post_checkout,timestamp_build_start,timestamp_post_configure,timestamp_post_make,timestamp_post_make_check,timestamp_build_end,timestamp_artifact_ready,build_duration,configure_duration,make_duration,make_check_duration,e2e_duration,checkout_duration,memory_allocation_duration,enclave_boot_duration,runner_config_duration,runner_readiness_duration
project_verifier_client_j3_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES+,0.0,29.481,37.595,43.992,52.77394,54.107804,54.266279,61.691711,175.99971,176.084254,176.121549,175.99971,121.733431,7.425432000000001,114.307999,0.08454399999999396,175.99971,1.3338639999999984,29.481,8.113999999999997,6.3969999999999985,43.992
project_xz_tar_j4_local_direct_1,local_direct,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),H,0.0,0.001,0.102,4.029,9.916415,10.638341,10.828307,20.552296,34.18832,34.206932,34.214786,34.18832,23.360012999999995,9.723988999999998,13.636023999999999,0.018612000000004514,34.18832,0.7219259999999998,0.001,0.10099999999999999,3.927,4.029
project_xz_tar_j4_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),HS,0.0,0.001,0.102,4.028,10.390313,11.082918,11.258885,22.404456,38.477198,38.493716,38.499795,38.477198,27.218313000000002,11.145571,16.072742,0.016517999999997812,38.477198,0.6926049999999986,0.001,0.10099999999999999,3.9259999999999997,4.028
project_xz_tar_j4_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),E,0.0,43.525,46.631,50.764,57.262029,57.866793,58.013082,66.2039,80.407206,80.422364,80.426739,80.407206,22.394124000000005,8.190818000000007,14.203305999999998,0.01515799999999956,80.407206,0.604764000000003,43.525,3.1060000000000016,4.133000000000003,50.764
project_xz_tar_j4_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES,0.0,29.39,37.507,41.169,47.351218,48.012644,48.15777,56.475265,71.382419,71.396723,71.400468,71.382419,23.224649,8.317495000000001,14.907153999999998,0.014303999999995654,71.382419,0.6614259999999987,29.39,8.116999999999997,3.661999999999999,41.169
project_xz_tar_j4_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES+,0.0,29.485,37.599,43.083,52.317344,53.732479,54.085529,95.24541,164.031753,164.111907,164.15209,164.031753,109.946224,41.159881000000006,68.786343,0.08015399999999318,164.031753,1.4151349999999994,29.485,8.113999999999997,5.484000000000002,43.083
project_verifier_client_j4_local_direct_1,local_direct,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),H,0.0,0.001,0.103,3.711,9.978871999999999,10.646042,11.590987,15.797858,84.898065,84.917253,84.925409,84.898065,73.307078,4.206871,69.100207,0.01918799999999976,84.898065,0.6671700000000005,0.001,0.102,3.6079999999999997,3.711
project_verifier_client_j4_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),HS,0.0,0.001,0.102,4.164,10.653444,11.260834,12.16595,16.393265,84.537911,84.555333,84.561461,84.537911,72.371961,4.227314999999999,68.144646,0.017422000000010485,84.537911,0.6073899999999988,0.001,0.10099999999999999,4.061999999999999,4.164
project_verifier_client_j4_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),E,0.0,43.359,46.466,50.221,56.804478,57.413483,57.459337,60.678494,130.439123,130.455635,130.460036,130.439123,72.97978599999999,3.2191570000000027,69.760629,0.016512000000005855,130.439123,0.6090049999999962,43.359,3.1069999999999993,3.7549999999999955,50.221
project_verifier_client_j4_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES,0.0,29.47,37.586,41.247,47.675634,48.359213,48.403006,51.371762,121.686706,121.702679,121.706537,121.686706,73.28370000000001,2.968755999999999,70.314944,0.015973000000002457,121.686706,0.6835789999999946,29.47,8.116,3.6610000000000014,41.247
project_verifier_client_j4_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES+,0.0,29.383,37.501,43.132,52.24565,53.603523,53.786639,61.565873,171.715525,171.819658,171.863447,171.715525,117.928886,7.779234000000002,110.149652,0.10413299999999026,171.715525,1.357873000000005,29.383,8.117999999999999,5.631,43.132
project_xz_tar_j5_local_direct_1,local_direct,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),H,0.0,0.102,0.203,3.601,9.621818,10.260525,10.421795,20.131047,33.816628,33.835373,33.843573,33.816628,23.394833000000002,9.709252,13.685581000000003,0.01874499999999557,33.816628,0.6387070000000001,0.102,0.10100000000000002,3.398,3.601
project_xz_tar_j5_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),HS,0.0,0.0,0.102,3.8529999999999998,10.473063,11.125299,11.300149,22.473215,38.602195,38.618037,38.62414,38.602195,27.302046000000004,11.173066,16.128980000000002,0.015841999999999246,38.602195,0.6522360000000003,0.0,0.102,3.751,3.8529999999999998
project_xz_tar_j5_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),E,0.0,43.545,46.652,50.554,56.906481,57.619987,57.77167,65.859399,80.139219,80.154921,80.159572,80.139219,22.367548999999997,8.087728999999996,14.27982,0.015702000000004546,80.139219,0.7135060000000024,43.545,3.1069999999999993,3.902000000000001,50.554
project_xz_tar_j5_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES,0.0,29.499,37.614,41.137,47.480925,48.050818,48.185818,56.518185,71.517102,71.531599,71.535566,71.517102,23.331283999999997,8.332367000000005,14.998916999999992,0.014497000000005755,71.517102,0.5698930000000004,29.499,8.114999999999998,3.5230000000000032,41.137
project_xz_tar_j5_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES+,0.0,29.474,37.586,43.309,52.483242,54.006968,54.355023,94.731173,165.014826,165.116777,165.154852,165.014826,110.659803,40.376149999999996,70.283653,0.10195100000001389,165.014826,1.5237260000000035,29.474,8.111999999999998,5.722999999999999,43.309
project_verifier_client_j5_local_direct_1,local_direct,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),H,0.0,0.001,0.103,3.891,10.480099,11.074208,12.021213,16.241563,85.710174,85.73042,85.738278,85.710174,73.68896099999999,4.22035,69.468611,0.02024600000000021,85.710174,0.5941090000000013,0.001,0.102,3.788,3.891
project_verifier_client_j5_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),HS,0.0,0.001,0.102,3.76,10.388914,11.005071,11.934431,16.294974,85.036742,85.053869,85.060038,85.036742,73.102311,4.360543,68.74176800000001,0.017127000000002113,85.036742,0.6161569999999994,0.001,0.10099999999999999,3.658,3.76
project_verifier_client_j5_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),E,0.0,43.493,46.601,50.317,56.502271,57.142267,57.187601,60.308961,131.269785,131.286731,131.291184,131.269785,74.08218400000001,3.1213599999999957,70.96082400000002,0.016945999999990136,131.269785,0.6399959999999965,43.493,3.107999999999997,3.716000000000001,50.317
project_verifier_client_j5_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES,0.0,29.535,37.651,41.506,48.18271,48.826478,48.8707,51.769458,124.892937,124.909247,124.913143,124.892937,76.022237,2.898758000000001,73.123479,0.016309999999990055,124.892937,0.6437680000000015,29.535,8.116000000000003,3.854999999999997,41.506
project_verifier_client_j5_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES+,0.0,30.119,38.235,44.26,53.345181,54.618932,54.790156,62.242085,177.4824,177.572883,177.613641,177.4824,122.69224400000002,7.451929,115.24031500000001,0.09048299999997766,177.4824,1.2737510000000043,30.119,8.116,6.024999999999999,44.26
project_xz_tar_j6_local_direct_1,local_direct,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),H,0.0,0.0,0.102,3.319,9.456747,10.162163,10.331084,20.168914,34.120089,34.138727,34.146636,34.120089,23.789005,9.83783,13.951175,0.01863800000000282,34.120089,0.7054159999999996,0.0,0.102,3.217,3.319
project_xz_tar_j6_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),HS,0.0,0.001,0.102,3.9859999999999998,10.157332,10.810943,10.979545,22.21059,38.749489,38.765344,38.771479,38.749489,27.769943999999995,11.231045,16.538898999999997,0.01585500000000195,38.749489,0.6536109999999997,0.001,0.10099999999999999,3.884,3.9859999999999998
project_xz_tar_j6_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),E,0.0,44.462,47.569,51.598,57.840339,58.445178,58.594074,66.831814,81.360577,81.376184,81.38065,81.360577,22.766503000000007,8.237739999999995,14.528763000000012,0.015606999999988602,81.360577,0.6048389999999984,44.462,3.1069999999999993,4.028999999999996,51.598
project_xz_tar_j6_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES,0.0,29.383,37.498,41.603,48.074002,48.651155,48.786243,57.224566,72.697946,72.712517,72.716466,72.697946,23.911703000000003,8.438323000000004,15.473379999999999,0.014571000000003664,72.697946,0.5771530000000027,29.383,8.114999999999998,4.105000000000004,41.603
project_xz_tar_j6_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES+,0.0,30.37,38.483,44.118,53.21565,54.900186,55.257408,96.92852,168.424278,168.530532,168.593982,168.424278,113.16686999999999,41.67111200000001,71.49575799999998,0.10625400000000695,168.424278,1.6845360000000014,30.37,8.112999999999996,5.635000000000005,44.118
project_verifier_client_j6_local_direct_1,local_direct,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),H,0.0,0.001,0.102,3.886,10.067361,10.597268,11.505274,15.852092,88.480512,88.499883,88.507819,88.480512,76.975238,4.346818000000001,72.62842,0.019370999999992478,88.480512,0.5299069999999997,0.001,0.10099999999999999,3.7840000000000003,3.886
project_verifier_client_j6_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),HS,0.0,0.0,0.102,3.692,10.626675,11.187488,12.16559,16.815109,87.988681,88.00625,88.0123,87.988681,75.823091,4.649519,71.17357200000001,0.017568999999994617,87.988681,0.5608129999999996,0.0,0.102,3.5900000000000003,3.692
project_verifier_client_j6_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),E,0.0,44.63,47.736,51.707,58.21667,58.813756,58.859704,63.462075,137.357705,137.373673,137.378169,137.357705,78.49800100000002,4.602370999999998,73.89563000000001,0.01596799999998666,137.357705,0.5970859999999973,44.63,3.1059999999999945,3.9710000000000036,51.707
project_verifier_client_j6_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES,0.0,29.361,37.477,41.361,48.181879,48.83903,48.885227,51.583164,125.03957,125.055877,125.059694,125.03957,76.154343,2.697936999999996,73.456406,0.01630699999999763,125.03957,0.6571509999999989,29.361,8.115999999999996,3.8840000000000003,41.361
project_verifier_client_j6_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES+,0.0,30.311,38.427,44.285,53.337436,54.711707,54.870143,62.208056,179.755336,179.842744,179.886692,179.755336,124.885193,7.337913,117.54728,0.08740800000001059,179.755336,1.3742710000000002,30.311,8.116,5.857999999999997,44.285
project_xz_tar_j7_local_direct_1,local_direct,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),H,0.0,0.0,0.102,3.431,9.54814,10.268727,10.445617,20.159196,34.132655,34.15138,34.159496,34.132655,23.687038,9.713579000000001,13.973458999999998,0.018725000000003433,34.132655,0.7205870000000001,0.0,0.102,3.329,3.431
project_xz_tar_j7_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),HS,0.0,0.102,0.203,3.985,10.462177,11.115412,11.284679,22.406247,38.885804,38.901501,38.907624,38.885804,27.601125,11.121568,16.479557,0.01569700000000296,38.885804,0.6532349999999987,0.102,0.10100000000000002,3.782,3.985
project_xz_tar_j7_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),E,0.0,43.741,46.849,50.625,57.481559,58.152365,58.291738,66.432326,80.93021,80.945251,80.949789,80.93021,22.638472,8.140588000000001,14.497883999999999,0.01504099999999653,80.93021,0.670806000000006,43.741,3.107999999999997,3.7760000000000034,50.625
project_xz_tar_j7_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES,0.0,29.437,37.551,41.253,47.455563,48.183728,48.333863,56.602845,71.763501,71.777718,71.781474,71.763501,23.429638000000004,8.268982000000001,15.160656000000003,0.014216999999987934,71.763501,0.7281650000000042,29.437,8.114,3.701999999999998,41.253
project_xz_tar_j7_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES+,0.0,29.572,37.688,43.399,53.012943,54.600798,54.945083,94.464525,164.126641,164.239759,164.286174,164.126641,109.18155800000001,39.519442,69.66211600000001,0.11311799999998584,164.126641,1.5878549999999976,29.572,8.116000000000003,5.7109999999999985,43.399
project_verifier_client_j7_local_direct_1,local_direct,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),H,0.0,0.001,0.103,3.493,9.636172,10.20717,11.108097,15.264568,85.823749,85.842806,85.85067,85.823749,74.715652,4.156471,70.55918100000001,0.019056999999989443,85.823749,0.5709979999999995,0.001,0.102,3.3899999999999997,3.493
project_verifier_client_j7_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),HS,0.0,0.0,0.102,4.844,11.654149,12.240908,13.144725,17.382279,86.907205,86.925271,86.931423,86.907205,73.76248000000001,4.237554000000001,69.52492600000001,0.018065999999990368,86.907205,0.5867589999999989,0.0,0.102,4.742,4.844
project_verifier_client_j7_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),E,0.0,43.325,46.433,50.265,56.551578,57.197444,57.242839,61.785146,134.061743,134.078047,134.082537,134.061743,76.818904,4.542307000000001,72.27659700000001,0.016303999999990992,134.061743,0.645865999999998,43.325,3.107999999999997,3.8320000000000007,50.265
project_verifier_client_j7_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES,0.0,29.425,37.54,41.13,47.195827,47.851441,47.897024,50.681114,123.098476,123.114402,123.118509,123.098476,75.201452,2.784089999999999,72.417362,0.015925999999993223,123.098476,0.6556139999999999,29.425,8.114999999999998,3.5900000000000034,41.13
project_verifier_client_j7_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES+,0.0,29.764,37.876,43.89,52.823639,54.065421,54.232521,61.824463,179.702012,179.781513,179.826735,179.702012,125.469491,7.591942000000003,117.87754899999999,0.07950099999999338,179.702012,1.2417820000000006,29.764,8.111999999999998,6.014000000000003,43.89
project_xz_tar_j8_local_direct_1,local_direct,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),H,0.0,0.001,0.103,3.613,9.666537,10.344519,10.513586,20.22388,33.961731,33.980539,33.988386,33.961731,23.448145,9.710294000000001,13.737851,0.018807999999999936,33.961731,0.6779820000000001,0.001,0.102,3.51,3.613
project_xz_tar_j8_local_sandbox_1,local_sandbox,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),HS,0.0,0.0,0.102,4.252,11.662892,12.351784,12.526978,23.692334,40.254955,40.270832,40.27695,40.254955,27.727977000000003,11.165356,16.562621000000004,0.015876999999996144,40.254955,0.688892000000001,0.0,0.102,4.1499999999999995,4.252
project_xz_tar_j8_enclave_direct_1,enclave_direct,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),E,0.0,43.372,46.478,50.33,56.761775,57.515415,57.665071,65.819129,80.312811,80.327893,80.332399,80.312811,22.64774,8.154058000000006,14.493681999999993,0.015082000000006701,80.312811,0.7536399999999972,43.372,3.1060000000000016,3.8519999999999968,50.33
project_xz_tar_j8_enclave_sandbox_1,enclave_sandbox,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES,0.0,29.374,37.488,41.762,48.37718,48.975454,49.10936,57.348681,72.578172,72.593639,72.59751,72.578172,23.468811999999993,8.239320999999997,15.229490999999996,0.015467000000001008,72.578172,0.5982739999999964,29.374,8.114,4.274000000000001,41.762
project_xz_tar_j8_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES+,0.0,29.398,37.513,42.875,51.129925,52.506377,52.877274,93.320283,165.833853,165.942138,165.99707,165.833853,112.956579,40.443009,72.51357,0.10828499999999508,165.833853,1.3764520000000005,29.398,8.114999999999998,5.362000000000002,42.875
project_verifier_client_j8_local_direct_1,local_direct,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),H,0.0,0.0,0.101,3.5220000000000002,9.645236,10.211128,11.122499,15.322352,86.778618,86.797551,86.805479,86.778618,75.65611899999999,4.199853000000001,71.456266,0.018933000000004085,86.778618,0.5658919999999998,0.0,0.101,3.4210000000000003,3.5220000000000002
project_verifier_client_j8_local_sandbox_1,local_sandbox,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),HS,0.0,0.001,0.102,3.856,10.11357,10.724642,11.628019,15.829455,86.435526,86.452843,86.459026,86.435526,74.807507,4.201435999999999,70.606071,0.017317000000005578,86.435526,0.6110720000000001,0.001,0.10099999999999999,3.754,3.856
project_verifier_client_j8_enclave_direct_1,enclave_direct,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),E,0.0,43.522,46.628,50.252,56.780366,57.316356999999996,57.362204,60.547292,133.695065,133.711851,133.716222,133.695065,76.33286100000001,3.1850880000000004,73.147773,0.016785999999996193,133.695065,0.5359909999999957,43.522,3.1060000000000016,3.6240000000000023,50.252
project_verifier_client_j8_enclave_sandbox_1,enclave_sandbox,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES,0.0,29.491,37.608,41.694,48.926522,49.550547,49.587192,52.353769,125.508496,125.525605,125.529496,125.508496,75.92130399999999,2.766576999999998,73.154727,0.017109000000004926,125.508496,0.6240250000000032,29.491,8.116999999999997,4.086000000000006,41.694
project_verifier_client_j8_enclave_sandbox_plus_1,enclave_sandbox_plus,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES+,0.0,29.501,37.614,43.208,52.227209,53.473831,53.635373,60.996224,179.98993,180.079096,180.12654,179.98993,126.35455699999999,7.360850999999997,118.99370599999999,0.08916600000000585,179.98993,1.246621999999995,29.501,8.112999999999996,5.594000000000001,43.208
project_xz_tar_j1_local_direct_2,local_direct,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),H,0.0,0.102,0.204,3.61,9.411552,10.065016,10.240288,19.924224,55.99302,56.011945,56.019789,55.99302,45.752732,9.683936,36.068796000000006,0.018924999999995862,55.99302,0.6534639999999996,0.102,0.102,3.4059999999999997,3.61
project_xz_tar_j1_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),HS,0.0,0.001,0.103,4.002,10.802642,11.403202,11.560128,22.712081,66.03018,66.04594,66.052065,66.03018,54.470052,11.151953,43.318099000000004,0.01576000000000022,66.03018,0.6005599999999998,0.001,0.102,3.8989999999999996,4.002
project_xz_tar_j1_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),E,0.0,43.333,46.437,50.175,56.43755,57.047777,57.192369,65.346917,101.664066,101.679686,101.684386,101.664066,44.471697000000006,8.154548000000005,36.317149,0.015619999999998413,101.664066,0.6102270000000019,43.333,3.103999999999999,3.7379999999999995,50.175
project_xz_tar_j1_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES,0.0,29.396,37.509,41.795,48.291309,48.971203,49.118688,57.112,96.128116,96.142255,96.145999,96.128116,47.00942800000001,7.993312000000003,39.016116000000004,0.014139000000000124,96.128116,0.6798940000000044,29.396,8.113,4.286000000000001,41.795
project_xz_tar_j1_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES+,0.0,29.365,37.48,43.166,52.067093,53.386148,53.762561,94.703512,181.55973,181.652297,181.695259,181.55973,127.797169,40.940951000000005,86.856218,0.09256700000000251,181.55973,1.3190549999999988,29.365,8.114999999999998,5.686,43.166
project_verifier_client_j1_local_direct_2,local_direct,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),H,0.0,0.001,0.102,3.672,10.083887,10.691999,11.586611,15.975782,202.531699,202.551012,202.55909,202.531699,190.945088,4.389171000000001,186.555917,0.019312999999982594,202.531699,0.6081119999999984,0.001,0.10099999999999999,3.5700000000000003,3.672
project_verifier_client_j1_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),HS,0.0,0.0,0.102,3.819,10.091853,10.658103,11.561086,15.756887,200.843925,200.860418,200.866549,200.843925,189.28283900000002,4.195801000000001,185.087038,0.016492999999996982,200.843925,0.5662500000000001,0.0,0.102,3.717,3.819
project_verifier_client_j1_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),E,0.0,43.529,46.634,50.604,57.201713,57.829533,57.876057,62.103621,242.050859,242.066145,242.070603,242.050859,184.174802,4.227563999999994,179.947238,0.015286000000003241,242.050859,0.6278199999999998,43.529,3.104999999999997,3.969999999999999,50.604
project_verifier_client_j1_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES,0.0,29.38,37.492,41.486,47.784716,48.424463,48.469675,51.113115,232.784563,232.79927,232.803111,232.784563,184.314888,2.6434399999999982,181.671448,0.014707000000015569,232.784563,0.6397469999999998,29.38,8.111999999999998,3.9939999999999998,41.486
project_verifier_client_j1_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES+,0.0,29.501,37.616,43.506,52.907983,54.354122,54.519338,61.831102,291.972055,292.048601,292.094927,291.972055,237.452717,7.311764000000004,230.14095300000002,0.07654600000000755,291.972055,1.4461389999999952,29.501,8.114999999999998,5.890000000000001,43.506
project_xz_tar_j2_local_direct_2,local_direct,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),H,0.0,0.0,0.101,3.351,9.487111,10.233628,10.412899,20.128913,39.464901,39.483692,39.491511,39.464901,29.052001999999998,9.716014000000001,19.335987999999997,0.018791000000000224,39.464901,0.746516999999999,0.0,0.101,3.25,3.351
project_xz_tar_j2_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),HS,0.0,0.001,0.102,4.307,11.237574,11.902349,12.077699,23.232386,46.355566,46.371446,46.377585,46.355566,34.277867,11.154687000000001,23.12318,0.015879999999995675,46.355566,0.6647749999999988,0.001,0.10099999999999999,4.205,4.307
project_xz_tar_j2_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),E,0.0,43.489,46.596,50.212,56.73117,57.423649,57.585193,65.690223,86.006573,86.022182,86.026694,86.006573,28.421380000000006,8.105030000000006,20.31635,0.015608999999997764,86.006573,0.6924789999999987,43.489,3.1069999999999993,3.6160000000000068,50.212
